date,time,away_team,home_team,away_odds,home_odds,away_score,home_score
17 Apr 2025,,Los Angeles Angels,Texas Rangers,+129,-154,3,5
17 Apr 2025,,St.Louis Cardinals,New York Mets,+118,-139,1,4
17 Apr 2025,,New York Yankees,Tampa Bay Rays,-105,-115,6,3
17 Apr 2025,,Kansas City Royals,Detroit Tigers,+125,-154,1,6
17 Apr 2025,,Cleveland Guardians,Baltimore Orioles,+110,-133,2,6
17 Apr 2025,,San Francisco Giants,Philadelphia Phillies,+165,-200,4,6
17 Apr 2025,,Athletics,Chicago White Sox,-130,+110,8,0
17 Apr 2025,,Seattle Mariners,Cincinnati Reds,+104,-125,11,7
17 Apr 2025,,Washington Nationals,Pittsburgh Pirates,+125,-149,0,1
17 Apr 2025,,Arizona Diamondbacks,Miami Marlins,-143,+118,6,4
16 Apr 2025,,Colorado Rockies,Los Angeles Dodgers,+260,-333,7,8
16 Apr 2025,,Los Angeles Angels,Texas Rangers,-133,+114,1,3
16 Apr 2025,,Athletics,Chicago White Sox,-161,+135,3,1
16 Apr 2025,,Boston Red Sox,Tampa Bay Rays,+110,-133,1,0
16 Apr 2025,,Kansas City Royals,New York Yankees,+125,-149,3,4
16 Apr 2025,,San Francisco Giants,Philadelphia Phillies,+120,-143,11,4
16 Apr 2025,,Arizona Diamondbacks,Miami Marlins,-143,+120,6,2
16 Apr 2025,,Seattle Mariners,Cincinnati Reds,-110,-110,5,3
16 Apr 2025,,Washington Nationals,Pittsburgh Pirates,-105,-115,1,6
16 Apr 2025,,Cleveland Guardians,Baltimore Orioles,+104,-125,1,9
16 Apr 2025,,Chicago Cubs,San Diego Padres,+100,-120,2,4
16 Apr 2025,,Houston Astros,St.Louis Cardinals,-110,-110,1,4
16 Apr 2025,,Detroit Tigers,Milwaukee Brewers,+125,-149,1,5
16 Apr 2025,,New York Mets,Minnesota Twins,+100,-120,3,4
16 Apr 2025,,Atlanta Braves,Toronto Blue Jays,-128,+110,1,3
15 Apr 2025,,Colorado Rockies,Los Angeles Dodgers,+260,-333,2,6
15 Apr 2025,,Chicago Cubs,San Diego Padres,-154,+129,2,1
15 Apr 2025,,Los Angeles Angels,Texas Rangers,+118,-139,0,4
15 Apr 2025,,Houston Astros,St.Louis Cardinals,-128,+110,2,0
15 Apr 2025,,Athletics,Chicago White Sox,-161,+135,12,3
15 Apr 2025,,Detroit Tigers,Milwaukee Brewers,-110,-110,0,5
15 Apr 2025,,New York Mets,Minnesota Twins,-115,-105,3,6
15 Apr 2025,,Atlanta Braves,Toronto Blue Jays,-115,-105,3,6
15 Apr 2025,,Cleveland Guardians,Baltimore Orioles,+125,-149,6,3
15 Apr 2025,,Boston Red Sox,Tampa Bay Rays,+114,-135,7,4
15 Apr 2025,,Kansas City Royals,New York Yankees,+200,-250,2,4
15 Apr 2025,,San Francisco Giants,Philadelphia Phillies,+135,-161,4,6
15 Apr 2025,,Arizona Diamondbacks,Miami Marlins,-154,+129,10,4
15 Apr 2025,,Seattle Mariners,Cincinnati Reds,-115,-105,4,8
15 Apr 2025,,Washington Nationals,Pittsburgh Pirates,+114,-135,3,0
14 Apr 2025,,Colorado Rockies,Los Angeles Dodgers,+280,-357,3,5
14 Apr 2025,,Chicago Cubs,San Diego Padres,+125,-149,4,10
14 Apr 2025,,Houston Astros,St.Louis Cardinals,-110,-110,3,8
14 Apr 2025,,Detroit Tigers,Milwaukee Brewers,-161,+135,9,1
14 Apr 2025,,New York Mets,Minnesota Twins,+100,-120,5,1
14 Apr 2025,,Atlanta Braves,Toronto Blue Jays,-115,-105,8,4
14 Apr 2025,,Boston Red Sox,Tampa Bay Rays,+100,-120,1,16
14 Apr 2025,,Kansas City Royals,New York Yankees,+120,-143,1,4
14 Apr 2025,,San Francisco Giants,Philadelphia Phillies,-105,-115,10,4
14 Apr 2025,,Washington Nationals,Pittsburgh Pirates,+154,-189,3,10
13 Apr 2025,,Chicago Cubs,Los Angeles Dodgers,+185,-227,4,2
13 Apr 2025,,Milwaukee Brewers,Arizona Diamondbacks,+100,-120,2,5
13 Apr 2025,,Colorado Rockies,San Diego Padres,+200,-250,0,6
13 Apr 2025,,Texas Rangers,Seattle Mariners,+120,-139,1,3
13 Apr 2025,,New York Mets,Athletics,-149,+125,8,0
13 Apr 2025,,Philadelphia Phillies,St.Louis Cardinals,-175,+145,0,7
13 Apr 2025,,Boston Red Sox,Chicago White Sox,-250,+200,3,1
13 Apr 2025,,Detroit Tigers,Minnesota Twins,-105,-115,1,5
13 Apr 2025,,Los Angeles Angels,Houston Astros,+140,-167,3,7
13 Apr 2025,,Atlanta Braves,Tampa Bay Rays,-175,+145,3,8
13 Apr 2025,,Pittsburgh Pirates,Cincinnati Reds,+154,-182,0,4
13 Apr 2025,,Kansas City Royals,Cleveland Guardians,-139,+120,4,2
13 Apr 2025,,Washington Nationals,Miami Marlins,-154,+129,4,11
13 Apr 2025,,Toronto Blue Jays,Baltimore Orioles,+114,-133,7,6
13 Apr 2025,,San Francisco Giants,New York Yankees,+100,-120,5,4
12 Apr 2025,,Texas Rangers,Seattle Mariners,+120,-143,2,9
12 Apr 2025,,Chicago Cubs,Los Angeles Dodgers,+154,-182,16,0
12 Apr 2025,,Colorado Rockies,San Diego Padres,+140,-169,0,2
12 Apr 2025,,Milwaukee Brewers,Arizona Diamondbacks,+154,-182,4,5
12 Apr 2025,,Los Angeles Angels,Houston Astros,+140,-167,4,1
12 Apr 2025,,Pittsburgh Pirates,Cincinnati Reds,+100,-120,2,5
12 Apr 2025,,Kansas City Royals,Cleveland Guardians,+114,-133,3,6
12 Apr 2025,,Atlanta Braves,Tampa Bay Rays,+118,-143,5,4
12 Apr 2025,,Boston Red Sox,Chicago White Sox,-161,+135,2,3
12 Apr 2025,,Washington Nationals,Miami Marlins,+120,-143,6,7
12 Apr 2025,,New York Mets,Athletics,-135,+114,1,3
12 Apr 2025,,Toronto Blue Jays,Baltimore Orioles,+104,-125,4,5
12 Apr 2025,,San Francisco Giants,New York Yankees,+114,-135,4,8
12 Apr 2025,,Philadelphia Phillies,St.Louis Cardinals,-182,+154,4,1
12 Apr 2025,,Detroit Tigers,Minnesota Twins,+135,-161,4,0
11 Apr 2025,,Chicago Cubs,Los Angeles Dodgers,+150,-182,0,3
11 Apr 2025,,New York Mets,Athletics,-130,+110,7,6
11 Apr 2025,,Milwaukee Brewers,Arizona Diamondbacks,+129,-154,7,0
11 Apr 2025,,Colorado Rockies,San Diego Padres,+185,-227,0,8
11 Apr 2025,,Texas Rangers,Seattle Mariners,-125,+104,3,5
11 Apr 2025,,Philadelphia Phillies,St.Louis Cardinals,-118,-102,0,2
11 Apr 2025,,Detroit Tigers,Minnesota Twins,-102,-118,7,6
11 Apr 2025,,Los Angeles Angels,Houston Astros,+118,-139,3,14
11 Apr 2025,,Boston Red Sox,Chicago White Sox,-167,+140,1,11
11 Apr 2025,,Washington Nationals,Miami Marlins,-115,-105,7,4
11 Apr 2025,,Atlanta Braves,Tampa Bay Rays,+118,-139,3,6
11 Apr 2025,,San Francisco Giants,New York Yankees,+118,-139,9,1
11 Apr 2025,,Pittsburgh Pirates,Cincinnati Reds,+145,-175,3,5
11 Apr 2025,,Kansas City Royals,Cleveland Guardians,+104,-125,0,7
10 Apr 2025,,Philadelphia Phillies,Atlanta Braves,+114,-139,2,4
10 Apr 2025,,Toronto Blue Jays,Boston Red Sox,+110,-130,3,4
10 Apr 2025,,Milwaukee Brewers,Colorado Rockies,-130,+110,2,7
10 Apr 2025,,Minnesota Twins,Kansas City Royals,-102,-118,2,3
10 Apr 2025,,Chicago White Sox,Cleveland Guardians,+200,-250,1,6
10 Apr 2025,,Los Angeles Angels,Tampa Bay Rays,-102,-118,11,1
09 Apr 2025,,Milwaukee Brewers,Colorado Rockies,-139,+120,17,2
09 Apr 2025,,Minnesota Twins,Kansas City Royals,-110,-110,4,0
09 Apr 2025,,Philadelphia Phillies,Atlanta Braves,+125,-135,4,3
09 Apr 2025,,Los Angeles Angels,Tampa Bay Rays,+120,-141,4,5
09 Apr 2025,,Toronto Blue Jays,Boston Red Sox,+110,-128,2,1
09 Apr 2025,,Chicago White Sox,Cleveland Guardians,+160,-179,2,3
05 Apr 2025,,Cleveland Guardians,Los Angeles Angels,-149,+125,4,10
05 Apr 2025,,Seattle Mariners,San Francisco Giants,+100,-120,1,4
05 Apr 2025,,Athletics,Colorado Rockies,-110,-110,7,4
05 Apr 2025,,Miami Marlins,Atlanta Braves,+220,-263,4,0
05 Apr 2025,,Cincinnati Reds,Milwaukee Brewers,+110,-120,11,7
05 Apr 2025,,Toronto Blue Jays,New York Mets,+114,-135,2,3
05 Apr 2025,,Tampa Bay Rays,Texas Rangers,+150,-179,4,6
05 Apr 2025,,Baltimore Orioles,Kansas City Royals,-105,-115,8,1
05 Apr 2025,,Arizona Diamondbacks,Washington Nationals,-133,+114,3,4
05 Apr 2025,,Los Angeles Dodgers,Philadelphia Phillies,-105,-115,3,1
05 Apr 2025,,New York Yankees,Pittsburgh Pirates,-159,+135,10,4
05 Apr 2025,,San Diego Padres,Chicago Cubs,+100,-115,1,7
05 Apr 2025,,Houston Astros,Minnesota Twins,+110,-125,1,6
05 Apr 2025,,Chicago White Sox,Detroit Tigers,+200,-244,2,7
04 Apr 2025,,Cleveland Guardians,Los Angeles Angels,-115,-105,8,6
04 Apr 2025,,Cincinnati Reds,Milwaukee Brewers,+110,-130,2,3
04 Apr 2025,,Tampa Bay Rays,Texas Rangers,+114,-130,2,5
04 Apr 2025,,Baltimore Orioles,Kansas City Royals,-115,-105,2,8
04 Apr 2025,,Miami Marlins,Atlanta Braves,+204,-250,0,10
04 Apr 2025,,Arizona Diamondbacks,Washington Nationals,-154,+140,6,4
04 Apr 2025,,Los Angeles Dodgers,Philadelphia Phillies,-135,+114,2,3
04 Apr 2025,,Seattle Mariners,San Francisco Giants,+129,-149,9,10
04 Apr 2025,,New York Yankees,Pittsburgh Pirates,-175,+150,9,4
04 Apr 2025,,Athletics,Colorado Rockies,-115,-105,6,3
04 Apr 2025,,Toronto Blue Jays,New York Mets,+114,-130,0,5
04 Apr 2025,,San Diego Padres,Chicago Cubs,+145,-167,1,3
04 Apr 2025,,St.Louis Cardinals,Boston Red Sox,+100,-115,9,13
04 Apr 2025,,Chicago White Sox,Detroit Tigers,+220,-244,4,7
03 Apr 2025,,Cincinnati Reds,Milwaukee Brewers,+100,-120,0,1
03 Apr 2025,,Arizona Diamondbacks,New York Yankees,+120,-141,7,9
03 Apr 2025,,Houston Astros,Minnesota Twins,+120,-139,5,2
03 Apr 2025,,Boston Red Sox,Baltimore Orioles,+110,-128,8,4
03 Apr 2025,,Colorado Rockies,Philadelphia Phillies,+179,-208,1,3
02 Apr 2025,,Atlanta Braves,Los Angeles Dodgers,+200,-233,5,6
02 Apr 2025,,Arizona Diamondbacks,New York Yankees,+125,-143,4,3
02 Apr 2025,,Colorado Rockies,Philadelphia Phillies,+265,-333,1,5
02 Apr 2025,,Boston Red Sox,Baltimore Orioles,-125,+110,3,0
02 Apr 2025,,New York Mets,Miami Marlins,-222,+179,6,5
02 Apr 2025,,Cleveland Guardians,San Diego Padres,+154,-185,2,5
02 Apr 2025,,Detroit Tigers,Seattle Mariners,-125,+104,2,3
02 Apr 2025,,San Francisco Giants,Houston Astros,+145,-169,6,3
02 Apr 2025,,Chicago Cubs,Athletics,+104,-118,10,2
02 Apr 2025,,Washington Nationals,Toronto Blue Jays,-110,-110,2,4
02 Apr 2025,,Minnesota Twins,Chicago White Sox,-182,+160,6,1
02 Apr 2025,,Los Angeles Angels,St.Louis Cardinals,+125,-143,5,12
02 Apr 2025,,Kansas City Royals,Milwaukee Brewers,+104,-125,2,3
02 Apr 2025,,Pittsburgh Pirates,Tampa Bay Rays,-115,-102,4,2
02 Apr 2025,,Texas Rangers,Cincinnati Reds,+120,-141,1,0
01 Apr 2025,,Atlanta Braves,Los Angeles Dodgers,+110,-130,1,3
01 Apr 2025,,Chicago Cubs,Athletics,-135,+114,7,4
01 Apr 2025,,Cleveland Guardians,San Diego Padres,+145,-169,0,7
01 Apr 2025,,Detroit Tigers,Seattle Mariners,+150,-175,4,1
01 Apr 2025,,San Francisco Giants,Houston Astros,-139,+120,3,1
01 Apr 2025,,Los Angeles Angels,St.Louis Cardinals,+118,-135,9,7
01 Apr 2025,,Minnesota Twins,Chicago White Sox,-161,+140,8,3
01 Apr 2025,,Kansas City Royals,Milwaukee Brewers,+110,-125,0,5
01 Apr 2025,,Washington Nationals,Toronto Blue Jays,+140,-164,3,5
01 Apr 2025,,Arizona Diamondbacks,New York Yankees,-120,+104,7,5
01 Apr 2025,,Pittsburgh Pirates,Tampa Bay Rays,+145,-159,0,7
01 Apr 2025,,Texas Rangers,Cincinnati Reds,-149,+125,1,0
01 Apr 2025,,New York Mets,Miami Marlins,-149,+129,2,4
31 Mar 2025,,Atlanta Braves,Los Angeles Dodgers,+200,-233,1,6
31 Mar 2025,,Chicago Cubs,Athletics,-143,+125,18,3
31 Mar 2025,,Cleveland Guardians,San Diego Padres,+114,-135,2,7
31 Mar 2025,,Detroit Tigers,Seattle Mariners,+100,-118,9,6
31 Mar 2025,,San Francisco Giants,Houston Astros,+104,-125,7,2
31 Mar 2025,,Los Angeles Angels,St.Louis Cardinals,+135,-159,5,4
31 Mar 2025,,Washington Nationals,Toronto Blue Jays,+145,-164,2,5
31 Mar 2025,,Pittsburgh Pirates,Tampa Bay Rays,+150,-179,1,6
31 Mar 2025,,Texas Rangers,Cincinnati Reds,-125,+110,3,14
31 Mar 2025,,New York Mets,Miami Marlins,-189,+160,10,4
31 Mar 2025,,Colorado Rockies,Philadelphia Phillies,+260,-333,1,6
31 Mar 2025,,Boston Red Sox,Baltimore Orioles,+125,-149,5,8
31 Mar 2025,,Minnesota Twins,Chicago White Sox,-200,+165,0,9
31 Mar 2025,,Kansas City Royals,Milwaukee Brewers,+100,-118,11,1
30 Mar 2025,,Atlanta Braves,San Diego Padres,+110,-130,0,5
30 Mar 2025,,Chicago Cubs,Arizona Diamondbacks,-110,-110,6,10
30 Mar 2025,,Athletics,Seattle Mariners,+154,-179,1,2
30 Mar 2025,,Boston Red Sox,Texas Rangers,+135,-159,2,3
30 Mar 2025,,Minnesota Twins,St.Louis Cardinals,-110,-105,2,9
30 Mar 2025,,Los Angeles Angels,Chicago White Sox,-125,+104,3,2
30 Mar 2025,,Cleveland Guardians,Kansas City Royals,-105,-115,6,2
30 Mar 2025,,San Francisco Giants,Cincinnati Reds,-120,+104,6,3
30 Mar 2025,,Colorado Rockies,Tampa Bay Rays,+154,-185,4,6
30 Mar 2025,,Pittsburgh Pirates,Miami Marlins,+104,-125,2,3
30 Mar 2025,,Baltimore Orioles,Toronto Blue Jays,+114,-133,1,3
30 Mar 2025,,Milwaukee Brewers,New York Yankees,+125,-149,3,12
30 Mar 2025,,Philadelphia Phillies,Washington Nationals,-141,+125,1,5
29 Mar 2025,,Athletics,Seattle Mariners,+150,-175,4,2
29 Mar 2025,,Detroit Tigers,Los Angeles Dodgers,+175,-208,3,7
29 Mar 2025,,Chicago Cubs,Arizona Diamondbacks,+100,-120,4,3
29 Mar 2025,,Atlanta Braves,San Diego Padres,-149,+129,0,1
29 Mar 2025,,New York Mets,Houston Astros,+100,-118,1,2
29 Mar 2025,,Boston Red Sox,Texas Rangers,-105,-115,3,4
29 Mar 2025,,San Francisco Giants,Cincinnati Reds,+104,-120,2,3
29 Mar 2025,,Cleveland Guardians,Kansas City Royals,+100,-115,3,4
29 Mar 2025,,Colorado Rockies,Tampa Bay Rays,+154,-182,2,1
29 Mar 2025,,Pittsburgh Pirates,Miami Marlins,-120,+104,4,5
29 Mar 2025,,Philadelphia Phillies,Washington Nationals,-154,+135,11,6
29 Mar 2025,,Baltimore Orioles,Toronto Blue Jays,+110,-120,9,5
29 Mar 2025,,Minnesota Twins,St.Louis Cardinals,-110,-110,1,5
29 Mar 2025,,Los Angeles Angels,Chicago White Sox,-161,+140,1,0
29 Mar 2025,,Milwaukee Brewers,New York Yankees,+140,-164,9,20
28 Mar 2025,,Detroit Tigers,Los Angeles Dodgers,+185,-222,5,8
28 Mar 2025,,Chicago Cubs,Arizona Diamondbacks,+125,-143,1,8
28 Mar 2025,,Athletics,Seattle Mariners,+120,-139,7,0
28 Mar 2025,,Atlanta Braves,San Diego Padres,+114,-135,3,4
28 Mar 2025,,New York Mets,Houston Astros,-105,-115,3,1
28 Mar 2025,,Boston Red Sox,Texas Rangers,-115,-105,1,4
28 Mar 2025,,Pittsburgh Pirates,Miami Marlins,-135,+118,4,3
28 Mar 2025,,Baltimore Orioles,Toronto Blue Jays,+104,-125,2,8
28 Mar 2025,,Colorado Rockies,Tampa Bay Rays,+179,-222,2,3
27 Mar 2025,,Chicago Cubs,Arizona Diamondbacks,+104,-125,10,6
27 Mar 2025,,Athletics,Seattle Mariners,+145,-169,2,4
27 Mar 2025,,Detroit Tigers,Los Angeles Dodgers,+140,-164,4,5
27 Mar 2025,,Minnesota Twins,St.Louis Cardinals,-115,-105,3,5
27 Mar 2025,,Atlanta Braves,San Diego Padres,-125,+104,4,7
27 Mar 2025,,Los Angeles Angels,Chicago White Sox,-159,+135,1,8
27 Mar 2025,,San Francisco Giants,Cincinnati Reds,-110,-110,6,4
27 Mar 2025,,Cleveland Guardians,Kansas City Royals,+150,-175,7,4
27 Mar 2025,,New York Mets,Houston Astros,-105,-115,1,3
27 Mar 2025,,Pittsburgh Pirates,Miami Marlins,-149,+125,4,5
27 Mar 2025,,Boston Red Sox,Texas Rangers,-125,+104,5,2
27 Mar 2025,,Philadelphia Phillies,Washington Nationals,-154,+129,7,3
27 Mar 2025,,Baltimore Orioles,Toronto Blue Jays,+100,-120,12,2
27 Mar 2025,,Milwaukee Brewers,New York Yankees,+120,-141,2,4
19 Mar 2025,,Los Angeles Dodgers,Chicago Cubs,-149,+125,6,3
18 Mar 2025,,Los Angeles Dodgers,Chicago Cubs,-141,+125,4,1
